4969, 2
4973, 4
4987, 14
4993, 6
4999, 6
5003, 4
5009, 6
5011, 2
5021, 10
5023, 2
5039, 16
5051, 12
5059, 8
5077, 18
5081, 4
5087, 6
5099, 12
5101, 2
5107, 6
5113, 6
5119, 6
5147, 28
5153, 6
5167, 14
5171, 4
5179, 8
5189, 10
5197, 8
5209, 12
5227, 18
5231, 4
5233, 2
5237, 4
5261, 24
5273, 12
5279, 6
5281, 2
5297, 16
5303, 6
5309, 6
5323, 14
5333, 10
5347, 14
5351, 4
5381, 30
5387, 6
5393, 6
5399, 6
5407, 8
5413, 6
5417, 4
5419, 2
5431, 12
5437, 6
5441, 4
5443, 2
5449, 6
5471, 22
5477, 6
5479, 2
5483, 4
5501, 18
5503, 2
5507, 4
5519, 12
5521, 2
5527, 6
5531, 4
5557, 26
5563, 6
5569, 6
5573, 4
5581, 8
5591, 10
5623, 32
5639, 16
5641, 2
5647, 6
5651, 4
5653, 2
5657, 4
5659, 2
5669, 10
5683, 14
5689, 6
5693, 4
5701, 8
5711, 10
5717, 6
5737, 20
5741, 4
5743, 2
5749, 6
5779, 30
5783, 4
5791, 8
5801, 10
5807, 6
5813, 6
5821, 8
5827, 6
5839, 12
5843, 4
5849, 6
5851, 2
5857, 6
5861, 4
5867, 6
5869, 2
5879, 10
5881, 2
5897, 16
5903, 6
5923, 20
5927, 4
5939, 12
5953, 14
5981, 28
5987, 6
6007, 20
6011, 4
6029, 18
6037, 8
6043, 6
6047, 4
6053, 6
6067, 14
6073, 6
6079, 6
6089, 10
6091, 2
6101, 10
6113, 12
6121, 8
6131, 10
6133, 2
6143, 10
6151, 8
6163, 12
6173, 10
6197, 24
6199, 2
6203, 4
6211, 8
6217, 6
6221, 4
6229, 8
6247, 18
6257, 10
6263, 6
6269, 6
6271, 2
6277, 6
6287, 10
6299, 12
6301, 2
6311, 10
6317, 6
6323, 6
6329, 6
6337, 8
6343, 6
6353, 10
6359, 6
6361, 2
6367, 6
6373, 6
6379, 6
6389, 10
6397, 8
6421, 24
6427, 6
6449, 22
6451, 2
6469, 18
6473, 4
6481, 8
6491, 10
6521, 30
6529, 8
6547, 18
6551, 4
6553, 2
6563, 10
6569, 6
6571, 2
6577, 6
6581, 4
6599, 18
6607, 8
6619, 12
6637, 18
6653, 16
6659, 6
6661, 2
6673, 12
6679, 6
6689, 10
6691, 2
6701, 10
6703, 2
6709, 6
6719, 10
6733, 14
6737, 4
6761, 24
6763, 2
6779, 16
6781, 2
6791, 10
6793, 2
6803, 10
6823, 20
6827, 4
6829, 2
6833, 4
6841, 8
6857, 16
6863, 6
6869, 6
6871, 2
6883, 12
6899, 16
6907, 8
6911, 4
6917, 6
6947, 30
6949, 2
6959, 10
6961, 2
6967, 6
6971, 4
6977, 6
6983, 6
6991, 8
6997, 6
7001, 4
7013, 12
7019, 6
7027, 8
7039, 12
7043, 4
7057, 14
7069, 12
7079, 10
7103, 24
7109, 6
7121, 12
7127, 6
7129, 2
7151, 22
7159, 8
7177, 18
7187, 10
7193, 6
7207, 14
7211, 4
7213, 2
7219, 6
7229, 10
7237, 8
7243, 6
7247, 4
7253, 6
7283, 30
7297, 14
7307, 10
7309, 2
7321, 12
7331, 10
7333, 2
7349, 16
7351, 2
7369, 18
7393, 24
7411, 18
7417, 6
7433, 16
7451, 18
7457, 6
7459, 2
7477, 18
7481, 4
7487, 6
7489, 2
7499, 10
7507, 8
7517, 10
7523, 6
7529, 6
7537, 8
7541, 4
7547, 6
7549, 2
7559, 10
7561, 2
7573, 12
7577, 4
7583, 6
7589, 6
7591, 2
7603, 12
7607, 4
7621, 14
7639, 18
7643, 4
7649, 6
7669, 20
7673, 4
7681, 8
7687, 6
7691, 4
7699, 8
7703, 4
7717, 14
7723, 6
7727, 4
7741, 14
7753, 12
7757, 4
7759, 2
7789, 30
7793, 4
7817, 24
7823, 6
7829, 6
7841, 12
7853, 12
7867, 14
7873, 6
7877, 4
7879, 2
7883, 4
7901, 18
7907, 6
7919, 12
7927, 8
7933, 6
7937, 4
7949, 12
7951, 2
7963, 12
7993, 30
8009, 16
8011, 2
8017, 6
8039, 22
8053, 14
8059, 6
8069, 10
8081, 12
8087, 6
8089, 2
8093, 4
8101, 8
8111, 10
8117, 6
8123, 6
8147, 24
8161, 14
8167, 6
8171, 4
8179, 8
8191, 12
8209, 18
8219, 10
8221, 2
8231, 10
8233, 2
8237, 4
8243, 6
8263, 20
8269, 6
8273, 4
8287, 14
8291, 4
8293, 2
8297, 4
8311, 14
8317, 6
8329, 12
8353, 24
8363, 10
8369, 6
8377, 8
8387, 10
8389, 2
8419, 30
8423, 4
8429, 6
8431, 2
8443, 12
8447, 4
8461, 14
8467, 6
8501, 34
8513, 12
8521, 8
8527, 6
8537, 10
8539, 2
8543, 4
8563, 20
8573, 10
8581, 8
8597, 16
8599, 2
8609, 10
8623, 14
8627, 4
8629, 2
8641, 12
8647, 6
8663, 16
8669, 6
8677, 8
8681, 4
8689, 8
8693, 4
8699, 6
8707, 8
8713, 6
8719, 6
8731, 12
8737, 6
8741, 4
8747, 6
8753, 6
8761, 8
8779, 18
8783, 4
8803, 20
8807, 4
8819, 12
8821, 2
8831, 10
8837, 6
8839, 2
8849, 10
8861, 12
8863, 2
8867, 4
8887, 20
8893, 6
8923, 30
8929, 6
8933, 4
8941, 8
8951, 10
8963, 12
8969, 6
8971, 2
8999, 28
9001, 2
9007, 6
9011, 4
9013, 2
9029, 16
9041, 12
9043, 2
9049, 6
9059, 10
9067, 8
9091, 24
9103, 12
9109, 6
9127, 18
9133, 6
9137, 4
9151, 14
9157, 6
9161, 4
9173, 12
9181, 8
9187, 6
9199, 12
9203, 4
9209, 6
9221, 12
9227, 6
9239, 12
9241, 2
9257, 16
9277, 20
9281, 4
9283, 2
9293, 10
9311, 18
9319, 8
9323, 4
9337, 14
9341, 4
9343, 2
9349, 6
9371, 22
9377, 6
9391, 14
9397, 6
9403, 6
9413, 10
9419, 6
9421, 2
9431, 10
9433, 2
9437, 4
9439, 2
9461, 22
9463, 2
9467, 4
9473, 6
9479, 6
9491, 12
9497, 6
9511, 14
9521, 10
9533, 12
9539, 6
9547, 8
9551, 4
9587, 36
9601, 14
9613, 12
9619, 6
9623, 4
9629, 6
9631, 2
9643, 12
9649, 6
9661, 12
9677, 16
9679, 2
9689, 10
9697, 8
9719, 22
9721, 2
9733, 12
9739, 6
9743, 4
9749, 6
9767, 18
9769, 2
9781, 12
9787, 6
9791, 4
9803, 12
9811, 8
9817, 6
9829, 12
9833, 4
9839, 6
9851, 12
9857, 6
9859, 2
9871, 12
9883, 12
9887, 4
9901, 14
9907, 6
9923, 16
9929, 6
9931, 2
9941, 10
9949, 8
9967, 18
9973, 6
10007, 34
10009, 2
10037, 28
10039, 2
10061, 22
10067, 6
10069, 2
10079, 10
10091, 12
10093, 2
10099, 6
10103, 4
10111, 8
10133, 22
10139, 6
10141, 2
10151, 10
10159, 8
10163, 4
10169, 6
10177, 8
10181, 4
10193, 12
10211, 18
10223, 12
10243, 20
10247, 4
10253, 6
10259, 6
10267, 8
10271, 4
10273, 2
10289, 16
10301, 12
10303, 2
10313, 10
10321, 8
10331, 10
10333, 2
10337, 4
10343, 6
10357, 14
10369, 12
10391, 22
10399, 8
10427, 28
10429, 2
10433, 4
10453, 20
10457, 4
10459, 2
10463, 4
10477, 14
10487, 10
10499, 12
10501, 2
10513, 12
10529, 16
10531, 2
10559, 28
10567, 8
10589, 22
10597, 8
10601, 4
10607, 6
10613, 6
10627, 14
10631, 4
10639, 8
10651, 12
10657, 6
10663, 6
10667, 4
10687, 20
10691, 4
10709, 18
10711, 2
10723, 12
10729, 6
10733, 4
10739, 6
10753, 14
10771, 18
10781, 10
10789, 8
10799, 10
10831, 32
10837, 6
10847, 10
10853, 6
10859, 6
10861, 2
10867, 6
10883, 16
10889, 6
10891, 2
10903, 12
10909, 6
10937, 28
10939, 2
10949, 10
10957, 8
10973, 16
10979, 6
10987, 8
10993, 6
11003, 10
11027, 24
11047, 20
11057, 10
11059, 2
11069, 10
11071, 2
11083, 12
11087, 4
11093, 6
11113, 20
11117, 4
11119, 2
11131, 12
11149, 18
11159, 10
11161, 2
11171, 10
11173, 2
11177, 4
11197, 20
11213, 16
11239, 26
11243, 4
11251, 8
11257, 6
11261, 4
11273, 12
11279, 6
11287, 8
11299, 12
11311, 12
11317, 6
11321, 4
11329, 8
11351, 22
11353, 2
11369, 16
11383, 14
11393, 10
11399, 6
11411, 12
11423, 12
11437, 14
11443, 6
11447, 4
11467, 20
11471, 4
11483, 12
11489, 6
11491, 2
11497, 6
11503, 6
11519, 16
11527, 8
11549, 22
11551, 2
11579, 28
11587, 8
11593, 6
11597, 4
11617, 20
11621, 4
11633, 12
11657, 24
11677, 20
11681, 4
11689, 8
11699, 10
11701, 2
11717, 16
11719, 2
11731, 12
11743, 12
11777, 34
11779, 2
11783, 4
11789, 6
11801, 12
11807, 6
11813, 6
11821, 8
11827, 6
11831, 4
11833, 2
11839, 6
11863, 24
11867, 4
11887, 20
11897, 10
11903, 6
11909, 6
11923, 14
11927, 4
11933, 6
11939, 6
11941, 2
11953, 12
11959, 6
11969, 10
11971, 2
11981, 10
11987, 6
12007, 20
12011, 4
12037, 26
12041, 4
12043, 2
12049, 6
12071, 22
12073, 2
12097, 24
12101, 4
12107, 6
12109, 2
12113, 4
12119, 6
12143, 24
12149, 6
12157, 8
12161, 4
12163, 2
12197, 34
12203, 6
12211, 8
12227, 16
12239, 12
12241, 2
12251, 10
12253, 2
12263, 10
12269, 6
12277, 8
12281, 4
12289, 8
12301, 12
12323, 22
12329, 6
12343, 14
12347, 4
12373, 26
12377, 4
12379, 2
12391, 12
12401, 10
12409, 8
12413, 4
12421, 8
12433, 12
12437, 4
12451, 14
12457, 6
12473, 16
12479, 6
12487, 8
12491, 4
12497, 6
12503, 6
12511, 8
12517, 6
12527, 10
12539, 12
12541, 2
12547, 6
12553, 6
12569, 16
12577, 8
12583, 6
12589, 6
12601, 12
12611, 10
12613, 2
12619, 6
12637, 18
12641, 4
12647, 6
12653, 6
12659, 6
12671, 12
12689, 18
12697, 8
12703, 6
12713, 10
12721, 8
12739, 18
12743, 4
12757, 14
12763, 6
12781, 18
12791, 10
12799, 8
12809, 10
12821, 12
12823, 2
12829, 6
12841, 12
12853, 12
12889, 36
12893, 4
12899, 6
12907, 8
12911, 4
12917, 6
12919, 2
12923, 4
12941, 18
12953, 12
12959, 6
12967, 8
12973, 6
12979, 6
12983, 4
13001, 18
13003, 2
13007, 4
13009, 2
13033, 24
13037, 4
13043, 6
13049, 6
13063, 14
13093, 30
13099, 6
13103, 4
13109, 6
13121, 12
13127, 6
13147, 20
13151, 4
13159, 8
13163, 4
13171, 8
13177, 6
13183, 6
13187, 4
13217, 30
13219, 2
13229, 10
13241, 12
13249, 8
13259, 10
13267, 8
13291, 24
13297, 6
13309, 12
13313, 4
13327, 14
13331, 4
13337, 6
13339, 2
13367, 28
13381, 14
13397, 16
13399, 2
13411, 12
13417, 6
13421, 4
13441, 20
13451, 10
13457, 6
13463, 6
13469, 6
13477, 8
13487, 10
13499, 12
13513, 14
13523, 10
13537, 14
13553, 16
13567, 14
13577, 10
13591, 14
13597, 6
13613, 16
13619, 6
13627, 8
13633, 6
13649, 16
13669, 20
13679, 10
13681, 2
13687, 6
13691, 4
13693, 2
13697, 4
13709, 12
13711, 2
13721, 10
13723, 2
13729, 6
13751, 22
13757, 6
13759, 2
13763, 4
13781, 18
13789, 8
13799, 10
13807, 8
13829, 22
13831, 2
13841, 10
13859, 18
13873, 14
13877, 4
13879, 2
13883, 4
13901, 18
13903, 2
13907, 4
13913, 6
13921, 8
13931, 10
13933, 2
13963, 30
13967, 4
13997, 30
13999, 2
14009, 10
14011, 2
14029, 18
14033, 4
14051, 18
14057, 6
14071, 14
14081, 10
14083, 2
14087, 4
14107, 20
14143, 36
14149, 6
14153, 4
14159, 6
14173, 14
14177, 4
14197, 20
14207, 10
14221, 14
14243, 22
14249, 6
14251, 2
14281, 30
14293, 12
14303, 10
14321, 18
14323, 2
14327, 4
14341, 14
14347, 6
14369, 22
14387, 18
14389, 2
14401, 12
14407, 6
14411, 4
14419, 8
14423, 4
14431, 8
14437, 6
14447, 10
14449, 2
14461, 12
14479, 18
14489, 10
14503, 14
14519, 16
14533, 14
14537, 4
14543, 6
14549, 6
14551, 2
14557, 6
14561, 4
14563, 2
14591, 28
14593, 2
14621, 28
14627, 6
14629, 2
14633, 4
14639, 6
14653, 14
14657, 4
14669, 12
14683, 14
14699, 16
14713, 14
14717, 4
14723, 6
14731, 8
14737, 6
14741, 4
14747, 6
14753, 6
14759, 6
14767, 8
14771, 4
14779, 8
14783, 4
14797, 14
14813, 16
14821, 8
14827, 6
14831, 4
14843, 12
14851, 8
14867, 16
14869, 2
14879, 10
14887, 8
14891, 4
14897, 6
14923, 26
14929, 6
14939, 10
14947, 8
14951, 4
14957, 6
14969, 12
14983, 14
15013, 30
15017, 4
15031, 14
15053, 22
15061, 8
15073, 12
15077, 4
15083, 6
15091, 8
15101, 10
15107, 6
15121, 14
15131, 10
15137, 6
15139, 2
15149, 10
15161, 12
15173, 12
15187, 14
15193, 6
15199, 6
15217, 18
15227, 10
15233, 6
15241, 8
15259, 18
15263, 4
15269, 6
15271, 2
15277, 6
15287, 10
15289, 2
15299, 10
15307, 8
15313, 6
15319, 6
15329, 10
15331, 2
15349, 18
15359, 10
15361, 2
15373, 12
15377, 4
15383, 6
15391, 8
15401, 10
15413, 12
15427, 14
15439, 12
15443, 4
15451, 8
15461, 10
15467, 6
15473, 6
15493, 20
15497, 4
15511, 14
15527, 16
15541, 14
15551, 10
15559, 8
15569, 10
15581, 12
15583, 2
15601, 18
15607, 6
15619, 12
15629, 10
15641, 12
15643, 2
15647, 4
15649, 2
15661, 12
15667, 6
15671, 4
15679, 8
15683, 4
15727, 44
15731, 4
15733, 2
15737, 4
15739, 2
15749, 10
15761, 12
15767, 6
15773, 6
15787, 14
15791, 4
15797, 6
15803, 6
15809, 6
15817, 8
15823, 6
15859, 36
15877, 18
15881, 4
15887, 6
15889, 2
15901, 12
15907, 6
15913, 6
15919, 6
15923, 4
15937, 14
15959, 22
15971, 12
15973, 2
15991, 18
16001, 10
16007, 6
16033, 26
16057, 24
16061, 4
16063, 2
16067, 4
16069, 2
16073, 4
16087, 14
16091, 4
16097, 6
16103, 6
16111, 8
16127, 16
16139, 12
16141, 2
16183, 42
16187, 4
16189, 2
16193, 4
16217, 24
16223, 6
16229, 6
16231, 2
16249, 18
16253, 4
16267, 14
16273, 6
16301, 28
16319, 18
16333, 14
16339, 6
16349, 10
16361, 12
16363, 2
16369, 6
16381, 12
16411, 30
16417, 6
16421, 4
16427, 6
16433, 6
16447, 14
16451, 4
16453, 2
16477, 24
16481, 4
16487, 6
16493, 6
16519, 26
16529, 10
16547, 18
16553, 6
16561, 8
16567, 6
16573, 6
16603, 30
16607, 4
16619, 12
16631, 12
16633, 2
16649, 16
16651, 2
16657, 6
16661, 4
16673, 12
16691, 18
16693, 2
16699, 6
16703, 4
16729, 26
16741, 12
16747, 6
16759, 12
16763, 4
16787, 24
16811, 24
16823, 12
16829, 6
16831, 2
16843, 12
16871, 28
16879, 8
16883, 4
16889, 6
16901, 12
16903, 2
16921, 18
16927, 6
16931, 4
16937, 6
16943, 6
16963, 20
16979, 16
16981, 2
16987, 6
16993, 6
17011, 18
17021, 10
17027, 6
17029, 2
17033, 4
17041, 8
17047, 6
17053, 6
17077, 24
17093, 16
17099, 6
17107, 8
17117, 10
17123, 6
17137, 14
17159, 22
17167, 8
17183, 16
17189, 6
17191, 2
17203, 12
17207, 4
17209, 2
17231, 22
17239, 8
17257, 18
17291, 34
17293, 2
17299, 6
17317, 18
17321, 4
17327, 6
17333, 6
17341, 8
17351, 10
17359, 8
17377, 18
17383, 6
17387, 4
17389, 2
17393, 4
17401, 8
17417, 16
17419, 2
17431, 12
17443, 12
17449, 6
17467, 18
17471, 4
17477, 6
17483, 6
17489, 6
17491, 2
17497, 6
17509, 12
17519, 10
17539, 20
17551, 12
17569, 18
17573, 4
17579, 6
17581, 2
17597, 16
17599, 2
17609, 10
17623, 14
17627, 4
17657, 30
17659, 2
17669, 10
17681, 12
17683, 2
17707, 24
17713, 6
17729, 16
17737, 8
17747, 10
17749, 2
17761, 12
17783, 22
17789, 6
17791, 2
17807, 16
17827, 20
17837, 10
17839, 2
17851, 12
17863, 12
17881, 18
17891, 10
17903, 12
17909, 6
17911, 2
17921, 10
17923, 2
17929, 6
17939, 10
17957, 18
17959, 2
17971, 12
17977, 6
17981, 4
17987, 6
17989, 2
18013, 24
18041, 28
18043, 2
18047, 4
18049, 2
18059, 10
18061, 2
18077, 16
18089, 12
18097, 8
18119, 22
18121, 2
18127, 6
18131, 4
18133, 2
18143, 10
18149, 6
18169, 20
18181, 12
18191, 10
18199, 8
18211, 12
18217, 6
18223, 6
18229, 6
18233, 4
18251, 18
18253, 2
18257, 4
18269, 12
18287, 18
18289, 2
18301, 12
18307, 6
18311, 4
18313, 2
18329, 16
18341, 12
18353, 12
18367, 14
18371, 4
18379, 8
18397, 18
18401, 4
18413, 12
18427, 14
18433, 6
18439, 6
18443, 4
18451, 8
18457, 6
18461, 4
18481, 20
18493, 12
18503, 10
18517, 14
18521, 4
18523, 2
18539, 16
18541, 2
18553, 12
18583, 30
18587, 4
18593, 6
18617, 24
18637, 20
18661, 24
18671, 10
18679, 8
18691, 12
18701, 10
18713, 12
18719, 6
18731, 12
18743, 12
18749, 6
18757, 8
18773, 16
18787, 14
18793, 6
18797, 4
18803, 6
18839, 36
18859, 20
18869, 10
18899, 30
18911, 12
18913, 2
18917, 4
18919, 2
18947, 28
18959, 12
18973, 14
18979, 6
19001, 22
19009, 8
19013, 4
19031, 18
19037, 6
19051, 14
19069, 18
19073, 4
19079, 6
19081, 2
19087, 6
19121, 34
19139, 18
19141, 2
19157, 16
19163, 6
19181, 18
19183, 2
19207, 24
19211, 4
19213, 2
19219, 6
19231, 12
19237, 6
19249, 12
19259, 10
19267, 8
19273, 6
19289, 16
19301, 12
19309, 8
19319, 10
19333, 14
19373, 40
19379, 6
19381, 2
19387, 6
19391, 4
19403, 12
19417, 14
19421, 4
19423, 2
19427, 4
19429, 2
19433, 4
19441, 8
19447, 6
19457, 10
19463, 6
19469, 6
19471, 2
19477, 6
19483, 6
19489, 6
19501, 12
19507, 6
19531, 24
19541, 10
19543, 2
19553, 10
19559, 6
19571, 12
19577, 6
19583, 6
19597, 14
19603, 6
19609, 6
19661, 52
19681, 20
19687, 6
19697, 10
19699, 2
19709, 10
19717, 8
19727, 10
19739, 12
19751, 12
19753, 2
19759, 6
19763, 4
19777, 14
19793, 16
19801, 8
19813, 12
19819, 6
19841, 22
19843, 2
19853, 10
19861, 8
19867, 6
19889, 22
19891, 2
19913, 22
19919, 6
19927, 8
19937, 10
19949, 12
19961, 12
19963, 2
19973, 10
19979, 6
19991, 12
19993, 2
19997, 4
20011, 14
20021, 10
20023, 2
20029, 6
20047, 18
20051, 4
20063, 12
20071, 8
20089, 18
20101, 12
20107, 6
20113, 6
20117, 4
20123, 6
20129, 6
20143, 14
20147, 4
20149, 2
20161, 12
20173, 12
20177, 4
20183, 6
20201, 18
20219, 18
20231, 12
20233, 2
20249, 16
20261, 12
20269, 8
20287, 18
20297, 10
20323, 26
20327, 4
20333, 6
20341, 8
20347, 6
20353, 6
20357, 4
20359, 2
20369, 10
20389, 20
20393, 4
20399, 6
20407, 8
20411, 4
20431, 20
20441, 10
20443, 2
20477, 34
20479, 2
20483, 4
20507, 24
20509, 2
20521, 12
20533, 12
20543, 10
20549, 6
20551, 2
20563, 12
20593, 30
20599, 6
20611, 12
20627, 16
20639, 12
20641, 2
20663, 22
20681, 18
20693, 12
20707, 14
20717, 10
20719, 2
20731, 12
20743, 12
20747, 4
20749, 2
20753, 4
20759, 6
20771, 12
20773, 2
20789, 16
20807, 18
20809, 2
20849, 40
20857, 8
20873, 16
20879, 6
20887, 8
20897, 10
20899, 2
20903, 4
20921, 18
20929, 8
20939, 10
20947, 8
20959, 12
20963, 4
20981, 18
20983, 2
21001, 18
